name,lambert_x,lambert_y
Hotel Simader,384604.04113164445,356625.0986801414
Hotel Rader,383083.0449379924,354403.8408141751
Hotel Mondi Holiday Bellevue,421524.5824140353,338840.63559060637
Hotel Miramonte,385364.1100159275,357735.87292621285
Hotel Europäischer Hof,385366.8780465901,358848.5785004776
Hotel Das Regina,384606.9523640982,357737.805196411
Familienhotel Sonngastein,385366.8780465901,358848.5785004776
Euro Youth Hotel and Krone,384604.04113164445,356625.0986801414
Alpine Spa Hotel Haus Hirt,385364.1100159275,357735.87292621285
Wellness Golf Und Genießerhotel Salzburgerhof,359700.05809244665,380698.82001320645
Villa Klothilde Hotel Garni,359400.58889266534,380258.0257324148
Steigenberger Kapun,356657.5308300175,374890.9810714824
Schloss Prielau Hotel and Restaurant,360221.4682068793,382621.36742584035
Romantikhotel Zell Am See Und Wirtshaus Zum Metzgerwirt,359773.70119860873,380109.68713945616
Pension Margarete,357715.9229702558,380945.358262741
Pension Kaltenbrunn,357983.04370380094,380753.16209321655
Pension Gudrun,359565.1691533503,380825.48609438166
Landhotel Der Schmittenhof,358002.22552049,380798.6460544169
Landhaus Gitti,359613.3628688207,377529.28536773473
Hotel Grüner Baum,359684.0325723256,380562.0661325883
Hongmei,359382.925405861,378034.9384880243
Hochwimmer Chistè,359513.9819276226,381167.44340725057
Haus Ashling,359223.1333547414,380338.26059951726
Gästehaus Jasmin,359422.6032532761,380605.04090014193
Feriengasthof Tauernstüberl,358746.43803287507,377659.9451184692
Familotel Amiamo,358907.386655269,377797.90482132416
Der Sonnberg,359027.20292763103,381227.57529896125
Boutique Hotel Steinerwirt1493,359541.02409273095,380496.2886668928
Bellevue Am See,360998.7390421888,380114.7598828813
Appartementhaus Gadenst Ätter,359590.05193385034,380715.1555441879
Alpin Das Sporthotel,359377.6248509858,380427.3178150952
Alpenparks Parkhotel Eder Zell Am See,359526.59630942147,380263.83051026147
Wellness Und Familienhotel Egger,344416.0769642397,386600.079506238
Sport and Spa ß Hotel Neuhaus,347484.37036084407,388280.90852555446
Sandton Residenz Hochalm Hinterglemm,341769.47223859234,386422.1732336143
Rosentalerhof,344740.49916126434,386963.09874696657
Pension B Öhmerwald Pension,345289.2652468149,387311.79439463746
Hotel Marten,342027.8805299991,386568.7162278043
Hotel Hasenauer,344047.2621221832,386642.5385416243
Gasthof Hotel Tiroler Buam,350060.03385105415,387154.5393539518
Ferien Und Reitanlage Altachhof,346549.6205767246,388042.34363356605
Bauernhofhotel Eggerhof,351093.57846746873,386865.4065839611
Appartementhaus Fürstauer,347515.0883400251,388514.30654661264
Aparthotel Astrid,347975.01948994864,388225.3410667591
Alpin Resort Reiterhof and Nebenhaus,347588.2041197159,388015.14775559586
Walserwirt,372599.744629578,432053.3066512197
Vitalhotel Kobenzl,382463.6378940106,433289.2005954962
Villa Pace Garni,381363.61227105116,433820.0482660113
Villa Ceconi,376680.6095006309,433089.2250929391
St Virgil Salzburg,381104.3969254659,432709.2939618435
Rosenvilla,380043.6433857492,433136.7822096925
Romantikhotel Die Gersberg Alm,382580.6831175702,434683.0670023281
Pension Lechner,378182.6436091538,434379.6923104478
Pension Helmhof,375801.3160321481,435894.6246127365
Motel One Salzburg,380177.62360600516,430999.9313495103
Lilienhof,375205.56098871556,434248.1015185993
Laschenskyhof,374331.2284717803,431211.97922637407
Kohlpeter,376372.06803034816,435333.6930551464
Jufa Salzburg,379302.5180701503,432817.80410295073
Jedermann,379191.2319065156,434303.66445344035
Hotel Und Restaurant Vogelweiderhof,379045.7347178643,435609.3936149236
Hotel Europa Salzburgo,378380.69418190944,434785.08986041415
Haus Arenberg,379724.32579616,433521.77159564756
Haunspergerhof,378021.65830692544,434888.80694117397
Gasthof Junior,376441.3780369236,433632.0793248294
Gasthof Hotel Hartwirt,375813.1430885347,436222.82506723516
Gasthof Auerhahn,378728.5729839404,435711.80349790957
Gastehaus Eve Maria,378027.2395432879,432611.0742753325
Garni Evido,378318.9259254405,434652.9079445023
Ganslhof,379242.6686028419,434267.8737409655
Gabi,372013.30977170635,431989.339711925
Frauenschuh,376811.95172077004,430975.6695243977
Eb Hotel Garni,377114.3661592585,435800.28298517875
Doktorschlossl,381321.2023217791,431089.609377495
Boutiquehotel Am Dom,378537.4138740719,433314.62242306955
Bloberger Hof,376156.39557927474,429023.2994926106
Bergland Hotel,379114.1995683341,434287.25040628575
Austria Classic Central Gablerbräu,378496.19463685196,433688.64430708904
Altstadt Zur Goldene Ente,378517.3484720412,433345.85238839686
Altstadt Hotel Garni Trumer Stube,378525.70465354907,433786.45330910943
Zur Wiener Staatsoper,625290.9351216122,482731.43006300647
Wiener Kindl,631296.8395953978,485601.13755532634
Vox Apartment Hotel Wien,625294.9833296924,484581.3122439962
Urania,626515.4841941433,483733.8493609177
Suitehotel Kahlenberg,622389.5418361865,490527.4808549937
Suite Hotel 200M Zum Prater,627322.639866805,482950.4813539479
Strebersdorferhof,626051.8554098922,492561.2511621285
Strandhotel Alte Donau,629421.3209923484,486811.2337672496
Shermin Apartments,624966.8161401835,482041.6804881869
Schrannenhof,621403.8983718612,494333.64493125863
Riemergasse,625630.3089482216,483105.53098647576
Pension Weber,632794.8197213367,478160.94183911197
Pension Stadthalle,622403.8999155341,482229.44434735086
Pension Schonbrunn,621753.9382045935,480391.45785083063
Pension San Francisco,625797.703611556,479856.98425666615
Pension Riedl,625989.2967731477,483451.46945745405
Pension Riede,622450.7722222266,480112.0863518324
Pension Quisisana,624271.5464637734,482282.9431283688
Pension Pertschy,625019.5444134364,483199.67385687586
Pension Museum,624330.4832432042,482789.704280925
Pension Madara,623465.9782037699,483914.2408062378
Pension Lumes,625485.062565278,482967.32045860216
Pension Lehrerhaus,623846.2655709754,483179.5549733108
Pension Kraml,623732.2008583657,481721.8658924708
Pension Kaffeemuhle,622975.9729583667,482349.5625586333
Pension Gross,624577.4352812764,484164.62195459846
Pension Arpi,623584.1977528378,483736.19894407596
Pension Ani Fallstaff,624559.7640731082,484522.5172420237
Pension Am Kurpark,628089.9353484293,476989.4795681983
Pension Adria,623900.1764165086,483854.2714155093
Pension Pharmador,623177.3250917969,482325.0678409813
My Place Riverside,624860.577025034,484780.3695034636
Mullner,622891.1514483433,487719.42866326496
Meininger Hotel Vienna Downtown Sissi,625520.3246901302,484435.34208161477
Mailberger Hof,625353.5358832766,482762.8336745389
Liv In Hotel and Residence Wien,622896.0280520755,482190.56379491556
Lerner Pension,625008.7077918206,483704.83292045444
Kreiner,614366.6223250455,482846.67774612457
Korotan,623187.0521458923,483720.789822015
Konig Von Ungarn,625529.5335495628,483215.17230778467
Kolpingsfamilie Wien Meidling,622655.8410615039,480050.96561227087
Kolbeck,625540.2417639747,480344.6848893799
In Hernals,622086.4305609551,484225.00580833945
Hotel Pension Arial,623885.1143031397,482142.0694458615
Hotel Pension Alte Muhle,620766.1249708005,493949.41182030924
Hohenstrasse,621775.2582008302,492675.3068489572
Gartenhotel Gabriel City,627470.2485453461,481411.70114412904
Gallitzinberg,618766.9873402759,483655.8203854533
Fleming’S Hotel Wien Westbahnhof,622868.8447828364,482144.9677925445
Eitljorg,628089.9353484293,476989.4795681983
Design Parkhotel Klosterneuburg,621811.3924722387,494407.2670753347
Das Reinisch Bed and Breakfast Vienna Airport,635962.1799875133,476934.4008807363
Corvinus Hotel Pension,623873.6017403854,482132.7130478034
Continental Hotel Pension,623904.5262716576,482177.34593699686
City Hotel Albrecht,632989.3599412729,476306.7577096727
Casa D Oro Da Luciani,621886.3923729334,479670.49959623255
Caroline,625416.1726901744,479909.97419988643
Buschenreiter,622494.0349978883,492213.08832558524
Best Western Hotel Beethoven,624730.4314982858,482278.55989419296
Belvedere Appartements,626390.2837823713,481538.4220024785
Bella Vienna City Hotel,623820.1577540126,481769.82756678574
Bajazzo,625032.5818489613,484005.3295443328
Aviano Pension,625203.5465176761,482878.3501547249
Austria Trend Appartment Hotel Vienna,623477.8386520525,477522.63709380664
Asperner Lowe,633068.8330460567,485116.89327607304
Arion Airporthotel,633321.7253738856,477036.2867106227
Appartments In Der Josefstadt,623593.1435948504,483887.99708448444
Appartements Rothensteiner,623390.2689054225,482920.1934744632
Am Spiegeln,618713.7389080641,476473.5394654786
Am Schottenpoint,624345.305822053,484485.20143696107
Airport Hotel S1,630380.5715428261,474050.3625346171
Austria Classic Hotel Wien Non Refundable Room,626548.4852660762,484252.9861547798
Falkensteiner Wien Margareten Hotel Non Refundable Room,623295.7354986559,480763.9355039364
Altstadt Hotel Radisson Blu Non Refundable Room,378598.30023264897,433407.8650757922
Austria Trend Salzburg West Non Refundable Room,374332.47525931674,432509.3916827552
Hotel Sommerhaus Bad Ischl,420701.3556545627,422273.8604723504
Best Western Hotel Alte Post,167770.00941823513,363212.53149807174
Pension Pepi,359370.5838624799,380499.69321420323
Hotel Kurpark garni - bed and breakfast,615892.7858358418,461119.7908415552
Hoteldorf Grüner Baum Y Anexo,386903.0012623728,358567.89261566196
Eurostar,453420.326521203,464042.65273670387
Lindner Seepark,470872.0808757432,302257.8952134084
Best Western Plus Hotel Leipzi,254650.99171542889,375634.6558106439
Gasthof Der Schutthof,359236.58587070426,378150.56408259086
Atel Lasserhof,377380.94885966816,434421.7045966955
Hotel Und Taverne Am Sachsengang,639477.7582862072,482400.7439594213
Swiss Quality Hotel Das Reinisch,635953.9744813028,476935.1786738625
Sommerhotel Wieden,625290.1386325329,480759.18513170443
Ramada Hotel and Suites Vienna,627381.0723201545,488682.47484074906
Palace Hostel Schlossherberge,618745.6110676962,484257.4512334736
Hotel Penta Wien,624236.9179236325,481132.3512493074
Kronen,238719.36138848733,383888.5252284156
Ibis Linz City,470760.6405967951,488431.20701983944
Bw Premier Hotel Kaiserhof Wien,625033.5665558355,482062.1061740769
Hoher Markt,625337.4573725305,483515.01133817714
Stephansplatz,625312.9859482012,483230.0805407511
Franz-Josefs-Kai,625331.1195134071,483942.39377185795
Freyung,624782.220716568,483575.7153388234
Hasabach,113455.0118579854,380610.2634021584
Rhein,109272.74640577944,371179.5887938095
Spiersbach,115069.5185386503,384208.88763404917
Alta Spiersbach,113443.73536787223,380951.70602150075
Gmeinweid,118072.38910459692,358744.90832402464
Pfälzerhütte,118186.3099687408,359048.0255372841
Fallegg,117103.40879344131,369437.91407527495
Bettlerjöchle,119948.29113103094,364959.28245768044
Tesnertobel,116385.04924752057,374381.9670583615
Maurerröfe,114261.15350740973,374173.1021312084
Sarojasattel,115777.4393154023,371586.255030293
Läubana,119784.12672122702,362198.88202494476
Wildmannschilchli,119485.22036545357,362815.79893746506
Sattelspitz,115785.76966341963,371852.0990256807
Wolan,115781.5493665415,371092.55135871936
Stägerbach,117006.28755569924,369497.1799442349
Minoritenplatz,624709.5173952829,483308.95045467373
Kirchenlandl,505006.5041466199,418408.1354058804
Burggrabenklamm,411943.8670163605,431909.72350094747
Demmerkogel,559717.8974760692,322689.14039143827
Altfinstermünz,183797.87807116917,340438.6056776
University of Graz,560312.4994564105,355233.7378103202
Checkvienna - Apartment Rentals Vienna,625499.7057908816,484185.08265278116
Kaserne Arsenal,627164.42990293,480563.2967807716
Nußbaum am Kobernaußerwalde,405394.20738915505,467719.4952153368
Westl.Johanneskopf,149798.80367095864,373090.31565542985
Steinmayer,149579.09222444758,371735.3901400063
Hirschenspitze,149092.0795527732,372096.9863027083
Augartenbrücke,625115.9023782121,484379.422599853
Jankitzkogel,528706.1875695365,307134.40672504995
Gradischkogel,529840.1217098135,311944.18838170916
Narrenfelsen,530942.5800143558,313357.5381845059
Krakaberg,524734.2530650658,321194.0534155145
Krennkogel,526661.7457391184,320237.705726509
Kleiner Speikkogel,525373.8694947044,321583.7664755983
Pongrac,549294.0244731264,307187.0030185152
Montikogel,561541.2157255171,308353.8280206267
Pongratzer Kogel,592997.0818761014,386605.6836072104
Pucheggberg,592935.425017648,387606.72780543286
Wullmenstein,595026.8951276974,381050.7514044959
Annenkogel,593719.7539662229,381104.25201810617
Steinstückl,621230.9105808124,396448.97845729906
Großer Hirschenstein,629565.6911266323,387277.45673926827
Kohlrücken,634532.9007994474,386729.3761062771
Nenzigastkopf 2518 m,153794.5921923281,360255.39576035086
Glattingrat,153942.91269901436,361154.61481446587
Eisenbahnmuseum Strasshof,646833.5584705238,497230.9140443262
Zwölferköpfli,149493.70975129062,361187.6777159022
Formarin Seekopf,147791.575797522,368402.80557777826
Wörgl Railway Station,304370.91126374184,399835.83439412527
Wörgl Bus Station,304335.27446925,399771.87357227784
Bergstation Grünleitennock,431688.1747078911,339816.71189553384
Grünleitenock,431610.87456106173,339360.0691964086
(Krokovický les [Písečné]),551340.611495689,564823.7594768284
St. Pölten Railway Station,569811.9965463692,481285.99563658144
Hitachi Global,624575.6816858997,475828.0953452159
Courtyard Vienna Schoenbrunn,621609.8121814897,480451.61321807
Hotel Viena Wienn,626296.1632081402,484518.12873744685
Pension St. Georg,356353.5472902822,375740.0179670062
Johannesbad St. Georg,382398.60451661877,363399.9098809585
Hotel Lenas West,614583.001918053,482197.74865995627
Unteraspang,607591.8332598755,411474.848080243
Brunnkirchen,569863.653384835,501076.0085372608
Vestenthal,487723.5545871608,464830.0690625608
Niedernondorf,542964.4453913753,518433.48164737877
Cikánský kopec [České Velenice],518919.56353712734,541436.4916427713
Lebenhof,600252.3723187041,372198.88996575586
Ritterhof,599211.9968942705,373220.0424516024
Johann-Nepomuk-Berger-Platz,621816.7019259491,483618.83316363394
Noiberg,602024.2200127463,374852.62188222446
Tonleiten,602687.0653895127,375991.0730923908
Innerkrems,429818.7016032842,340944.19847954996
Klaus-Dieter,573372.9457720782,370377.1166475965
Lammertal,402524.4062362612,399687.8811670188
Hochirndl,450555.78271742386,329327.7650663052
Monchsberg,377986.7089660388,433356.7410864197
Oberndorf Bei Weikertschlag,555895.0321628703,559253.92830058
Oberaurach,332219.357421176,391206.33355705254
Rotschitzen,471026.98183129483,297227.1937673716
Schönborn,607361.7810963001,511812.497350106
Schiltern bei Langelois,568856.1539455605,515508.2963220868
Schatz.Kammer - Burg Kreuzen,510116.2648624481,485502.85679758154
Eisjöchl,132557.6284334027,353195.36828492396
Flimjoch,173307.33945166192,347218.5688796248
Buin; Fuorcla,155073.67681168354,331997.68559051957
Chalaus; Fuorcla,160983.99418487048,333935.1169285979
Cunfin; Fuorcla dal,154193.4713701819,332044.25814360846
Urezzas; Fuorcla d’,159089.8609550184,332656.71192922443
Fenga Pitschna; Fuorcla,169037.16034109495,340188.3457540609
Rots; Fuorcla,169559.81991682187,340445.196004265
Gafier Joch,137484.8107781771,343990.55842523277
Gamsluggen,126815.92217089143,355527.52266828436
Grüen Fürggli,137110.76448760898,352628.3240718832
Guschgfieljoch,119278.74612298334,366809.24148685485
Heidelberger Scharte,164544.4361735987,338933.77713204175
Hüenertällijoch,146745.9959782656,338633.7697205851
Idjoch,172554.13792899245,345948.06322526745
Imhofsattel,131575.70796912618,353975.211286827
Jamjoch,158240.2206284684,332591.1840847479
Juonenfürggli,137697.89941947744,343413.0189137468
Kanzeljoch,127773.18176914798,355299.37370241433
Kromerscharte,148515.42985912532,338171.64226293936
Kronenjoch,164165.04965422332,334767.2213003263
Kunterbandfurgga,144650.37523840673,340398.07821961027
Larainfernerjoch,164338.909107811,338073.3467942206
Madrisajoch,137481.1111952935,343138.63518351316
Östliches Visnitzjoch,176041.12688634213,348335.60150186345
Plattenjoch,147779.93378019487,338645.1862030979
Rote Furka,151160.2086525706,334146.996376303
Rotfluelücke,152862.54223115154,334008.7053557355
Sarotlapass,138731.5089053948,349777.2083354499
Schweizerlücke,148089.4308069262,338586.3050400615
Seelücke,148771.60261940668,337717.4595959373
Teuf Furgga,141881.68608882916,340397.1366805285
Tilisunafürggli,137632.75152735697,352601.7019470176
Viderjoch,172849.6978340066,346362.04648198
Viereggerpass,138306.2143970627,348462.8343689926
Westliches Visnitzjoch,175004.01765702915,347627.92375383433
Zahnjoch,164274.59683502,336443.32652803976
Hunde Leistungssport Club Wien,631885.234134974,491633.13433143403
NMS Adolf-Loos-Gasse,631060.7458535326,490240.1340276748
Großberg Spitze,187149.91857628443,370707.1276862491
Q! Resort Health & Spa,329030.470807624,395290.1724431114
Kitzhof Mountain Design Resort,328678.4140261556,394680.2093237145
Appartementhaus Anita,384695.0566302499,337105.38268532045
Untergaumberg,470138.93163393333,487255.0796050662
Mauthausen concentration camp,486500.11571147956,484939.24063763674
Gasthof Hochlitten Riefensberg,147964.14121404954,406352.1458648946
Krauselklause viadukt,588659.8833131008,421351.86667699367
Rotundenbrücke,627159.981700249,483028.69831271935
Kalte-Rinne-Viadukt,585259.9743884779,420451.1239620587
Grüblsee,522118.712360459,403055.14547508396
Josef-von-Schemerl-Brücke,624851.8395770756,488875.94179795496
Opernhaus Graz,560090.0568657338,354214.7373541994
Pharmacy St.Veit,617839.9569661511,480954.80217393953
katholische Kirche Ober St.Veit,617529.4697825088,480723.6977941245
Klinikum Klagenfurt,474397.85539064306,304246.3704215158
UKH Klagenfurt,473557.64187692845,302366.2282550009
Krankenhaus der Barhmherzigen Brüder St. Veit,477747.24395722966,319202.0070077963
Krankenhaus Waiern,457494.9412509091,314980.136064427
Krankenhaus des Deutschen Ordens Friesach,481817.6714426442,339053.5547763491
Landeskrankenhaus Villach,440054.14228827594,301726.3812290877
Kötschachtal,386856.87337763654,358591.3624365907
Casino Baumgarten,618271.6573197532,481669.34869634174
Sachsenburg Markt Bahnhof,401132.1545843244,325018.98386704177
Kavernen 1595,377973.4405316606,433602.6996272318
Burg Kaprun,357562.4139300756,375051.27358224895
Supermarket Merkur formerly brewery,616741.3155126985,481999.07216703426
Nova Köflach,532980.0543588313,353789.2761973711
Postgasthof Thaller Apfelland,577833.0635898383,377508.14761475753
Hotel Mariahilf,559142.287692901,354497.37499376945
Stoiser's Hotel Garni,562809.0829497094,358016.10048782267
Erlebnisgasthof Moasterhaus,517139.9115470796,352572.4736661557
Reichenfeldhalle,117424.44642371999,377215.9288615994
Lainzer Cottage,617937.0496740284,479781.44341794495
Segelclub TWV Achensee,278931.24334079016,394156.5999636771
Nh Collection Wien Zentrum,624067.1300737172,482290.5765289301
Huettendorf Schladming,425660.58100798714,387711.0039837323
Katholisches Pfarramt Mariabrunn,614665.8738398901,482742.0176518345
Cordial Theaterhotel Wien Zentrum,623766.3176464785,483288.92189961486
Kading,476607.33205859293,310909.5594612947
Gruschaplatz,618753.6550599794,481506.124097134
Wasserturm Wolfersberg,616023.7579847861,483122.40932484064
Pongrazen bei Hartberg,594238.4525017985,385632.5206077127
Alter Rhein,123110.96766149398,391966.07319724653
Aigen am Hammerwald,597313.3769554825,383887.2175665181
Skihütte Zams,194659.94674257401,364841.5512988698
Wilten Monastery,254057.16386733064,374383.87574318517
Wien Praterkai,630456.0527215339,482473.6616170388
Schneidspitze,197923.4325876319,402756.1294329548
Grieswirt Bahnhof,334988.3035364326,401451.18582432903
Golfpark Böhmerwald,438948.1656545119,531216.1671191249
Wien Rennweg Bahnhof,626417.8915658878,481893.6397571629
Sabotin,422894.2121419705,343127.61894680373
Neue Aula (Alte Universität),625664.1801341702,483320.6738133747
Kirschblütengasse,624837.2447151385,459701.37399234157
Akaziengasse,624857.533264042,459754.50066464767
Blassenstein,539049.3538359753,458296.71132425684
Elsbethen Glasenbach,381488.8037508762,429715.9987398349
Weissenstein ob der Drau,429385.88588006614,309213.4026861377
Micheldorf in Kärnten,483154.5549131775,335453.2480357103
Kloster Kremsmünster,459227.7035660555,462057.29241412226
Kloster Mariastern-Gwiggen,132749.4555868667,413918.4055233989
Peilenstein,433333.34592271625,510452.8294096943
Paul-Ehrlich-Gasse 4; Villa Wassermann,622521.7206857718,487972.3950735405
Vienna Danubepier Hov Airport,628475.5180544273,488140.0566194076
Heinehof,624218.5286055782,480574.8324909285
Lorens-Hof,622802.2271528639,480336.1370667154
Eiflerhof,620438.3962701842,484983.49241701607
Hermann-Fischer-Hof,627205.9826378351,484777.8074159613
Ottakringer Landhaus,621037.6529947474,484466.3808743702
Oberhautzental,605797.9588770235,508957.7452569436
Unterhautzental,607355.431622374,507517.24898204673
Glaswein,615233.2607407377,520895.01218688395
Oedenkirchenwald,618627.3621806804,524790.2257130546
Königsbrunn im Weinviertel,627427.2390791844,498843.13394584693
Kreuth ob Möschach,400805.4099602446,303434.20202749874
Bergern bei Würnsdorf,535411.0279045945,493256.3865815485
Oberdorf II,483155.05062785436,343020.6180852521
Eggen I,468714.14671853406,317547.89075209945
Eggen II,467358.7022519777,319075.8453396652
Dullach II,492662.181445581,302966.3648146242
Hochwolkersdorf (Zerstreut),621046.8966236296,420889.6712453505
Schwarzenbach (Zerstreut),625471.8791462731,420116.258777434
Haag bei Markersdorf,592401.4136051933,482900.3898103256
Kreuth ob Mellweg,408669.23100294615,301348.37947668694
Primmersdorf,564430.8043259343,553735.6495691193
Burgauberg,611107.6425008129,364587.1961470824
Neudauberg,610710.0731525098,367247.36256957427
Schärding Vorstadt,407835.52399516443,505932.1232444374
Schärding Innere Stadt,407181.647655314,506466.54235481936
Windisch-Minihof,609999.0543937229,335946.74152879324
Hochstraß,631135.3663822608,396638.5241737347
Neuhaus in der Wart,621406.3330389636,372692.72684224136
Egarn,455972.31762917934,326689.13837765064
Hochrindl-Alpl,449424.8668528075,327538.84282387886
Hochrindl-Kegel,450226.1290041853,328544.88566861395
Hochrindl-Tatermann,451217.66936915333,328193.9579672804
Kruckenalm,451383.91947065317,325788.4117294187
Seebachern,449222.4026853766,331743.50918724574
Wippa,454863.6482189755,325575.95680157
Sirnitz-Winkl,450709.58677060757,327806.7763242442
Seel,486522.1279997754,293862.1964757964
Sauerbichl,610933.8731513125,417305.5191810746
Straß bei Texing,546877.9867582122,461113.8033341244
Grub bei Zwerbach,543474.2363650234,473380.22072523925
Breitenschollen,528068.5775982331,471611.835312685
Laimstetten,529737.2283373554,470679.6666129464
Hofa,528221.7103724683,469433.7112107612
Keppelberg,528067.8032641171,469035.17205807567
Thurhofglasen,527099.3195122865,467993.1310060853
Zehethof,526442.2544858463,466667.5776207801
Rudling,523142.40085282637,467760.45811298955
Oed bei Ernegg,529573.3669934984,463209.8331084894
Pögling,531090.8233711406,464137.81940434314
Nebetenberg,523615.80308204866,463526.72630246263
Kaisitzberg,521864.81599430996,464191.82128949
Hofweid,522780.737385959,464631.9251553174
Senftenegg,523019.58811684884,465115.5929522179
Felberach,525562.0131967907,465023.3859374635
Schollödt,525918.8530999747,463289.30678037927
Grieswang,525684.6394323759,462325.915914814
Thurhofwang,525327.4222466069,462912.49774688575
Reidlingdorf,523982.4824221522,461899.5997128654
Schlott,522363.1433533119,462682.01675339043
Moitsberg,530120.8325479007,459875.3014098238
Schießer,541241.1439640424,459778.99813883565
Oberdachsberg,543338.7234995003,458922.3581216065
Wiesrotte,546133.4107091452,458590.49012427405
Tiefgrabenrotte,548053.5922638297,458485.7282600207
Lehengegend,547533.7410626523,456561.270457549
Karrotte,545093.6464017227,456224.62234952766
Rosenbühelrotte,546214.8959289277,454864.8452340057
Pernarotte,546053.0243001608,452922.89408645127
Übergangrotte,546878.9868837969,452655.5074797338
Fischbachmühl,548728.7574118302,451857.90825317334
Bergrotte,546816.7573888266,450317.58483557496
Steinrotte,551583.7193131195,449141.4239730695
Karntal,553483.6057001976,448717.27581842616
Ranitzhof,545385.4410330186,465201.1684483215
Strohhof,546023.5002253568,465970.82911464944
Außerreith,545182.940951734,466421.5877777701
Kimming,547067.2190988716,466367.976105107
Sattlehen,547271.4245122891,465096.45378229115
Großmaierhof,549177.6395697473,462252.4079634156
Walzberg,547057.1338050612,460479.4443628639
Fünfkirchen,643202.6959870324,544170.5996602466
Kleinschweinbarth,639726.6721918528,544600.2888225289
Kolls,340513.58441514947,319841.7405345822
Kobreil,341716.9444658617,320150.26806607004
Mairwiesen,341887.9639570998,319638.9120123824
Herol,345140.7204254423,320130.9100687085
Margarethenbrücke,340948.2125224227,318182.6097799549
Erlbrücke,338910.7889187377,317617.9206366539
Fronstadl,334849.8983893653,317867.06928428076
Birgl,335106.6340952029,314159.5739412056
Schuster,335429.9285424545,314355.2437932566
Außerlerch,336625.7142431273,314466.97604631074
Erschbaum,336970.3389801668,313949.16419362836
Schiernersdorf,486355.9317424081,501024.41386375297
Möhringdorf,483762.14708090905,501451.18727588374
Wagrein,487174.8171331559,504317.7796594044
Wittinghof,488405.68410672393,503417.30994363595
Netzberg,489479.16767363326,502070.5734504871
Leßnitz,459782.6241149683,327480.914422472
Agsdorf-Gegend,461736.8719536124,315166.36622628104
Bösenlacken,459205.9345249238,311677.3671251675
Debar,456040.7494789774,308727.6111937789
Dolintschig,455142.1789334239,308387.56189653464
Farcha,463962.4436099854,310998.95941100456
Glanblick,459245.4848370694,313599.64800066315
Ingelsdorf,463118.7143984896,311746.6618105909
Kallitsch,463107.51134390134,313730.76088114176
Klachl,456980.25444736914,311153.66817811783
Kofl,460688.6820322534,317197.6020511454
Laboisen,459543.47173589043,312947.1678525768
Persching,460444.41084874765,312888.40173002984
Liebetig,456061.14314006816,312061.8904962512
Pollenitz,458031.2424691005,311930.6115337787
Tramoitschig,459366.2825173522,311059.11307435203
Mattersdorf,461883.3720676323,313407.3692398546
Metzing,456668.54346225073,315017.80234852806
Poitschach-Baracke,457324.23492621665,317250.8908869773
Poitschachgraben,457070.24588828674,317102.6575601222
Pökelitz,458994.6999229298,317714.6507407706
Praschig,459607.0520898901,314742.8246390866
Seitenberg,457563.0601065916,316604.4249396585
Sonnrain,456806.6536856706,313260.8400163576
Untere Glan,461461.22435738734,314313.28674839344
Weit,461006.3195425524,315894.38962765876
Schnifnerberg,128441.03703123995,375725.2260484332
Türtsch,139577.96463388807,376673.69985486194
Garsella,138875.63653768515,375404.01251746435
Bickelwald,141264.36754634557,375424.01800799184
Studa,140857.1598442361,376581.39364956226
Bregenzer,140687.2631031468,376860.6667356994
Plazera,137139.9360354892,374260.79701197613
Litze,137663.61846938106,374788.6934444215
Bazora,119481.23404997139,372899.6847239435
Säge,141912.75094612097,378469.46827477776
Faschina,141343.6061354272,380355.6724795606
Astenberg,284544.51671597996,391858.4388436889
Bradl,285509.83908736025,390352.63153626304
Dikat,285079.7301055506,391004.32047428936
Ehrenstall,283329.77946191473,390269.9394692043
Mairbach,269994.6386280976,381980.1327521531
Schlögelsbach,271024.9520620692,382313.5093804337
Neu-Terfens,271912.3676958807,380842.74665005784
Schlagturn,277709.0838365924,385993.09970090166
Tratzberg,279930.4930628374,388152.9350277297
Fischl,282562.44609616016,390207.3872255534
Kasbach,281656.73684242927,390678.59228757303
Hippach-Schwendberg,287929.1047082412,368042.3211854864
Bächental,269140.35295237746,404947.3664213503
Bruckerberg,289797.85438644304,388023.38168648444
Holz,200447.54697242455,401312.15759087726
Grießau,183514.09805943878,381373.3521431824
Wengle,210971.98710133426,394031.9347462142
Zauche,355859.0108007443,327385.76291467994
Prappernitze,355619.92447717517,328589.36363935284
Gritzen,329945.5980458117,336386.12982292194
Außerrotte,325528.55801180506,335256.13387209363
Innerrotte,324069.47895720846,335705.3799715983
Sillianberg,329549.1954469548,317305.65610067453
Nußdorfer Berg,360234.3133521401,327118.81362129096
Plone,368779.08276013774,320839.2994546136
Damer,369354.5993609427,320301.04181981273
Waier,338723.47330367455,343981.2663532449
Tauer,335290.29376680026,357906.6224822039
Leisach-Gries,354917.1847572194,322445.3790970398
Glor-Berg,348517.04567001824,345050.4807250239
Lana,347243.0798186292,343878.8650942072
Lesach,347441.38583053125,343050.3035037527
Ködnitz,347687.49425891496,344608.2229257403
Thal-Wilfern,347210.1893627143,320098.7439057613
Thal-Römerweg,350156.19906972215,320809.89298762195
Gebreite,338875.4658193439,318036.71214399673
Goll,340397.2227154158,319032.76930418145
Köden,339907.8362066122,317901.51078032237
Zammerberg,195263.42290650192,367036.1205982268
